time, mean_MYD08_D3_6_1_Deep_Blue_Aerosol_Optical_Depth_550_Land_Mean,Station_mean_raw_PM2.5,Maximum Temperature,Minimum Temperature,Average Temperature,Heat Index,Rain Precipitation,Wind Speed,Wind Direction,Wind Gust,Visibility,Cloud Cover,Relative Humidity,Conditions
2021-01-27,0.445490329,174,23.1,15,19.1,,0,8,305.46,,1.5,11.1,75.36,Clear
2021-01-28,0.430829192,199.3,23.5,15,19,,0,9.2,295.7,,1.2,42.1,78.59,Partially cloudy
2021-01-29,0.487267225,199.1,24.1,15.5,19.4,,0,9.3,288,,1.3,63,77.19,Partially cloudy
2021-01-30,1.28201907,186,24.1,17,20.9,,0,9.2,302.21,,1.6,41.3,66.96,Partially cloudy
2021-01-31,0.766612301,204.7,23.4,15.4,19.3,,0,9.2,312.52,,1.5,14.7,67.86,Clear
2021-02-01,0.537094117,209.5,21,13.4,17,,0,8.6,237.5,,1.6,15.3,77.76,Clear
2021-02-02,0.522765132,199.9,24,15,18.6,,0,9.3,262.63,,1.7,14.1,73.57,Clear
2021-02-03,0.552656343,180.4,26.1,15,19.8,,0,9.2,288.85,,1.9,0,63.49,Clear
2021-02-04,0.363877986,180.3,24.5,16.5,21.3,,0,5.8,130.67,,2,0,65.83,Clear
2021-02-05,0.276127236,166.3,26.5,18.9,22.5,,0,5.2,151.96,,2,3.5,68.01,Clear
2021-02-06,0.626765495,151,28.1,17,22,28.6,0,11.4,193.32,,1.9,10.4,69.1,Clear
2021-02-07,0.828182293,112.4,24.1,18,21,,0,11.4,303.63,,2.3,56,67.4,Partially cloudy
2021-02-08,0.43023373,108.6,24.5,17,20.7,,0,10.2,310.46,,2.3,7,64.4,Clear
2021-02-09,0.268978361,118.8,27.1,17,22,27.5,0,9.2,296.96,,2.3,0,63.64,Clear
2021-02-10,0.649571557,165.6,27,18.4,22.4,27.3,0,9.1,217.8,,2.2,15.1,62.4,Clear
2021-02-11,0.857771156,215.9,26,17,22.5,,0,5.8,21.9,,1.7,44.8,66.55,Partially cloudy
2021-02-12,1.14208758,257.8,26,20,22.9,,0,4.7,74.38,,1.8,59.5,66.85,Partially cloudy
2021-02-13,0.864192318,225.4,27,18,21.6,27.1,0,7.6,137.22,,1.8,35.3,68.59,Partially cloudy
2021-02-14,0.908361503,253.5,26.1,18,22.4,,0,9.2,158.55,,2,11.3,61.47,Clear
2021-02-15,0.930036653,277.4,26.5,19.4,23.2,,0,3.6,16.59,,1.6,36.2,69.59,Partially cloudy
2021-02-16,0.737266407,247.1,26,20.4,23,,0,5.2,144.22,,1.5,13.3,70.21,Clear
2021-02-17,0.672642883,183.2,25.6,20.4,22.8,,0,6,204,,1.8,50.4,66.4,Partially cloudy
2021-02-18,0.527987744,204,25.5,20,22.8,,0,4.5,286.78,,2.1,12.3,68.67,Clear
2021-02-19,0.753037893,155.8,28,20.4,24.8,28.6,0,8.1,193.13,,2.2,46.8,62.5,Partially cloudy
2021-02-20,0.458074656,91.5,27,21,24.2,27.6,0,11.4,267.14,,1.8,79,64.75,Overcast
2021-02-21,0.421633363,142.3,31,20,24.4,30.3,0,13.9,239.95,,2.2,31.7,63.55,Partially cloudy
2021-02-22,0.454259786,142.2,29.1,20.4,24.1,28,0,10.3,277.25,,2.4,0,56.96,Clear
2021-02-23,0.499879197,158,29.1,18.4,23.4,28.3,0,6.4,229.48,,2.6,4.6,58.96,Clear
2021-02-24,0.746203598,277.6,29.6,19.5,24.1,29.6,0,8.5,145,,2.4,2,62.9,Clear
2021-02-25,0.804362893,233.5,31.1,20.7,25.3,30.3,0,7.6,212.54,,2.4,16,61.26,Clear
2021-02-26,0.644284996,130,29.1,22.4,25.8,30.4,0,9.3,207.58,,2.2,12.9,62.83,Clear
2021-02-27,0.568935587,115,30,23.4,26.2,30.6,0,10.3,196.71,,2.3,1.9,61.41,Clear
2021-02-28,0.642465438,80.8,32.5,22.7,27.7,35,0,13.9,194.67,,2.6,27,64.63,Partially cloudy
2021-03-01,0.621923075,89.7,33,18.6,27.5,36.9,0,9.6,205,,2.5,28.1,67.59,Partially cloudy
2021-03-02,0.44706523,102.5,30.1,18.2,26.9,31.1,0,11.4,208.04,,2.3,15.6,62.18,Clear
2021-03-03,0.479187056,126.2,32.1,22,27.1,33.6,0,11.4,217.64,,2.3,14.4,59.32,Clear
2021-03-04,0.576767895,142.3,30,22.5,26.2,30.4,0,11.4,232.36,,2.3,0,60.42,Clear
2021-03-05,0.855233195,115.6,31.1,22.5,26.9,32.5,0,12.7,198.58,,2.3,30,61.86,Partially cloudy
2021-03-06,0.825564444,77.5,31.5,23,27.6,35.6,0,13.9,174.88,,2.3,43.4,65.56,Partially cloudy
2021-03-07,1.25258258,91,31,23,27.3,32.4,0,11.4,147.92,,2.1,48.1,66.59,Partially cloudy
2021-03-08,1.16718272,130.7,31,24,27.9,34.6,0,48.6,131.74,,2.2,68.2,70.79,Partially cloudy
2021-03-09,1.91480311,79.2,31,26,27.7,32.4,0,11.4,172.17,,2.4,62.4,64.67,Partially cloudy
2021-03-10,1.47957444,62.7,31,24,27.5,35.5,0,11.4,153.75,,2.4,76.5,66.71,Overcast
2021-03-11,1.16871349,96.5,32,24,27.7,35.8,0,9.2,79.57,,2.4,69.8,68.44,Partially cloudy
2021-03-12,1.1684171,154.7,33,25,29,38.1,0,6.9,48.1,,2.2,48.4,65.88,Partially cloudy
2021-03-13,1.62215327,149.3,33,25,28,36.8,0,34.4,135.91,,2,57.9,69.14,Partially cloudy
2021-03-14,0.828912805,95.7,31,23,26.8,31.4,0,11.4,260.42,,2.3,19.9,62.91,Clear
2021-03-15,0.656754169,153.6,32,23,27.8,34.2,0,10.3,110.87,,2.3,10.4,56.04,Clear
2021-03-16,0.488711245,320.3,33,23,28,35.3,0,6.9,103.64,,2,20.8,62.02,Clear
2021-03-17,0.54776322,152.6,32,23,27.5,32.4,0,12.8,118.57,,2.2,14.8,58.67,Clear
2021-03-18,0.652457109,232.2,34,25,28.7,35.8,0,5.8,42.5,,2.3,19.4,57.04,Clear
2021-03-19,0.705899459,245.8,32,26,28.7,32.9,0,11.4,89.52,,2.2,49.1,60.03,Partially cloudy
2021-03-20,1.33915197,215.7,34,24,29,38.3,0,13.9,121.58,,2.2,48.1,59.33,Partially cloudy
2021-03-21,0.751072169,318.4,35,24,29.2,37.3,0,5.8,71.74,,2,51.4,60.61,Partially cloudy
2021-03-22,0.694079068,188.1,35,26,29.8,36.9,0,11.4,153.5,,2.2,39.1,56.53,Partially cloudy
2021-03-23,1.07608067,137,34,25,29.8,35.8,0,6.9,60,,2.3,3.2,56.66,Clear
2021-03-24,1.2399527,195.7,34,28,30.4,35.8,0,9.2,142.61,,2.3,14.8,57.57,Clear
2021-03-25,0.508000238,127.1,36,27,31,40.6,0,11.4,236.25,,2.3,25.8,56.88,Partially cloudy
2021-03-26,0.657984872,147.3,36,26,30.4,37,0,9.2,104.29,,2.3,48.4,56.31,Partially cloudy
2021-03-27,0.646923759,149.1,35,26,30.1,35.7,0,11.4,105.83,,2.3,5.5,53.35,Clear
2021-03-28,0.975679124,146.5,35,25,30.3,36.9,0,13.9,81.82,,2.3,21.9,52.54,Clear
2021-03-29,1.65575138,157.7,35,28,30.1,39.5,0,18.3,143.04,,2.1,27,61.65,Partially cloudy
2021-03-30,2.04113359,74.8,33,27,29.4,39.3,0,23,152.61,,2.4,84,69.41,Overcast
2021-03-31,1.35735422,76.2,34,27,29.5,42,0,23,180.83,,2.4,85.8,71.33,Overcast
2021-04-01,0.385954609,76,35,27,30.7,39.3,0,117.4,185.42,,2.4,49.1,62.13,Partially cloudy
2021-04-02,0.603976337,91.7,35,27,30.9,36.9,0,23,212.08,,2.5,40.2,57.98,Partially cloudy
2021-04-03,0.560039076,111.3,34,29,30.8,37.3,0,9.2,103.33,,2.3,43.6,60.29,Partially cloudy
2021-04-04,0.829547929,136.1,35.1,22,28.8,37.7,0,32.2,127.39,,2.3,39.3,65.7,Partially cloudy
2021-04-05,0.431193793,105.7,34,25,28.8,36.1,0,11.4,199.05,,2.5,25.7,57.99,Partially cloudy
2021-04-06,1.19405036,139.2,34,25,29.1,34.1,0,9.2,154.78,,2.4,0,53.23,Clear
2021-04-07,0.694034324,221.4,35,24,30.1,36.9,0,16.1,150,,2.4,9.9,55.01,Clear
2021-04-10,1.3512126,54.8,34,27,30.3,40.6,0,9.2,145,,2.4,72.8,65.64,Partially cloudy
2021-04-11,0.755604369,96.2,34,27,30.4,39.3,0,16.1,207.5,,2.5,58.9,63.62,Partially cloudy
2021-04-12,0.831292067,91.5,36,27,31.3,38.9,0,11.4,179.09,,2.4,42.3,59.4,Partially cloudy
2021-04-13,0.925489483,64,36,28,31.7,39.8,0,15,211.3,,2.5,15.6,57.59,Clear
2021-04-14,0.545207351,54.8,36,28,32.1,41.9,0,16.1,180.42,,2.5,12.9,59.59,Clear
2021-04-15,0.562793329,41.2,35,28,31.3,40.6,0,13.9,173.48,,2.5,67,61.73,Partially cloudy
2021-04-16,1.07448208,48.1,35,27,30.5,40.6,0,13.9,158.26,,2.5,67.7,64.09,Partially cloudy
2021-04-17,0.598202763,39.6,33,24,29.5,34.9,0,25.3,159.58,,2.4,34.7,62.66,Partially cloudy
2021-04-18,0.763825449,58.2,35,27,30.7,39.5,0,12.8,188.33,,2.5,41.6,60.25,Partially cloudy
2021-04-19,0.348595477,35.9,35,27,30.6,43.3,0,18.3,202.5,,2.5,16,64.31,Clear
2021-04-20,0.440315778,33.5,36,27,31.4,41.9,0,18.3,188.71,,2.5,30.8,61.72,Partially cloudy
2021-04-21,0.893100195,50.8,35,26,30.4,42,0,28.9,170,,2.4,49.8,65.09,Partially cloudy
2021-04-22,0.752456153,58.2,33,26,30.3,38.1,0,16.1,170,,2.5,87.9,66.97,Overcast
2021-04-23,0.336651673,74.8,34,27,30.3,36.1,0,16.1,240,,2.5,68.6,62.36,Partially cloudy
2021-04-24,0.442815101,174.5,36,28,31,39.5,0,11.4,98.57,,2.4,31.4,57.97,Partially cloudy
2021-04-25,0.473544865,122.2,36,28,31.8,41.9,0,11.4,148.33,,2.5,15.7,56.81,Clear
2021-04-26,0.833109363,55.3,37,27,31.7,40.1,0,15,219.58,,2.5,4.6,55.97,Clear
2021-04-27,0.783727151,45.6,37,29,33.4,42.1,0,17.2,195.83,,2.5,5.3,53.6,Clear
2021-04-28,0.957806629,58.7,36.1,30,32.5,40.9,0,11.4,163.75,,2.5,39.1,56.01,Partially cloudy
2021-04-29,0.943684536,105.1,36,26,31,41.9,0,17.2,154.63,,2.4,28.7,62.38,Partially cloudy
2021-04-30,0.974714446,119,37,28,32.1,40.1,0,11.4,169.17,,2.5,35.2,55.3,Partially cloudy
2021-05-01,0.767856444,71.4,35,26,30.5,40.6,0,17.2,163.33,,2.5,66.7,63.92,Partially cloudy
2021-05-02,1.05656772,107.6,33,26,30.7,38.1,0,13.9,147.83,,2.5,64.6,62.87,Partially cloudy
2021-05-03,1.90535773,68,32,26,29,35.8,0,11.4,125.65,,2.5,75.1,65.81,Overcast
2021-05-04,0.92994735,59.2,33,27,29.2,37,0,28.9,180.45,,2.4,75.3,68.39,Overcast
2021-05-05,0.955460622,127.1,33,26,29.5,38.1,0,11.4,121.9,,2.3,77.4,67.89,Overcast
2021-05-06,0.578617226,65.1,33,25,28.6,38.1,0,11.4,135.42,,2.5,64.9,70.79,Partially cloudy
2021-05-07,0.418712352,88.3,35,25.1,29.9,40.6,0,11.4,181.3,,2.5,43.4,66.96,Partially cloudy
2021-05-08,0.511411193,45.9,34,27,30.2,37,0,11.4,102.58,,2.5,60.2,62.17,Partially cloudy
2021-05-09,0.445100138,65.9,35,28,30.4,39.4,0,13.9,92.22,,2.5,43.1,60.76,Partially cloudy
2021-05-10,0.525000025,64.1,34,26,30.2,38.3,0,23,130.43,,2.4,59.1,62.45,Partially cloudy
2021-05-11,0.75369767,52.2,29,25,27.1,33.6,0,20.8,167.73,,2.4,83.4,78.79,Overcast
2021-05-12,0.508634461,57.2,32,25,28.9,35.8,0,9.2,174.78,,2.5,63.5,64.75,Partially cloudy
2021-05-13,0.477866689,36.4,33,26,29,38.1,0,11.4,116.25,,2.5,85.9,68.63,Overcast
2021-05-14,0.219963922,41,34,25,29.3,38.3,0,11.4,141.88,,2.5,74.4,65.67,Partially cloudy
2021-05-15,0.8028906,50.6,36,27,30.5,41.9,0,16.1,157.92,,2.3,75.3,64.65,Overcast
2021-05-16,1.23560361,31.4,35,26,29.7,41.9,0,11.4,120,,2.5,87.4,69.84,Overcast
2021-05-17,2.07939353,28.7,36,27,30.6,43.2,0,11.4,163.04,,2.5,60.7,66.06,Partially cloudy
2021-05-18,1.16327717,22.2,35,28,30.3,43.3,0,18.3,144.35,,2.4,79.1,72.52,Overcast
2021-05-19,2.63189924,32.9,35,29,31.5,43.3,0,18.3,191.36,,2.5,71.9,65.96,Partially cloudy
2021-05-20,0.391682736,17.8,36,28,31.8,43.3,0,18.3,203.33,,2.5,85.8,65,Overcast
2021-05-21,0.24225174,26.6,36,27,31.6,43.2,0,13.9,210,,2.5,32.8,63.37,Partially cloudy
2021-05-22,0.355734683,23.4,36,27,32.5,43.2,0,13.9,212.17,,2.5,33.6,60.09,Partially cloudy
2021-05-23,0.235635167,44.6,36,30,33,41.9,0,11.4,118.18,,2.5,40.8,60.17,Partially cloudy
2021-05-24,0.306043844,46.6,37,28,32.5,46,0,18.3,118.57,,2.5,73.2,65.18,Partially cloudy
2021-05-25,0.168688351,11.7,35,27,29.7,44.9,0,11.4,61.3,,2.5,90,76.53,Overcast
2021-05-26,0.201215167,30.3,30,26,27.8,35.1,0,16.1,101.25,,2.5,91.8,77.86,Overcast
2021-05-27,0.444059637,34.3,31,27,29,37.4,0,20.8,132.08,,2.5,84.6,73.54,Overcast
2021-05-28,0.464703525,44.6,33,28,30.1,40.6,0,15,118.75,,2.5,79.3,71.78,Overcast
2021-05-29,0.793851108,62.9,34,29,31.3,40.6,0,16.1,163.33,,2.5,52.3,66.14,Partially cloudy
2021-05-30,1.41423022,40.2,34,27,30.7,42,0,11.4,199.13,,2.5,62.4,70.99,Partially cloudy
2021-05-31,1.06900005,36.8,29,26,27.8,33.6,0,13.9,173.48,,2.5,87.5,76.51,Overcast
